Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
VC,ONU,Vassar Brewers,Turnover,N/A,Kreekor Karageuzian,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,83,1.0,2025
VC,ONU,Ohio Northern Polar Bears,2pMa,To Basket,Jadi Cunningham Jr.,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,84,1.0,2025
VC,ONU,Vassar Brewers,2pMa,Dribble Jumper,Shea Fitzgerald,PNR,High,Off,Eric Zhang,Spot Ups,Right,Drive,Liberty League,UNKNOWN,85,2.0,2025
VC,ONU,Ohio Northern Polar Bears,3pMa,No Dribble Jumper,Carter Reese,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,86,4.0,2025
VC,ONU,Vassar Brewers,Foul,N/A,Shea Fitzgerald,Iso,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,87,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Bryce Stuart,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,90,4.0,2025
VC,ONU,Vassar Brewers,2pMa,To Basket,Eric Zhang,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,91,1.0,2025
VC,ONU,Ohio Northern Polar Bears,Turnover,N/A,William Miller,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,92,1.0,2025
VC,ONU,Vassar Brewers,2pmi,To Basket,Eric Zhang,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,93,1.0,2025
VC,ONU,Ohio Northern Polar Bears,Foul,Dribble Jumper,Jadi Cunningham Jr.,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,94,4.0,2025
VC,ONU,Vassar Brewers,Turnover,To Basket,Shea Fitzgerald,PNR,Left,Away,JP Miranda,Cuts,N/A,Basket,Liberty League,UNKNOWN,98,1.0,2025
