index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
59,VC,MSM,Vassar Brewers,2pMa,To Basket,JP Miranda,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,60,1.0,2024-11-23
60,VC,MSM,Mount St. Mary College Blue Knights,Foul,To Basket,Matthew Walsh,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,61,1.0,2024-11-23
63,VC,MSM,Vassar Brewers,2pMa,To Basket,Devyn Benson,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,64,1.0,2024-11-23
64,VC,MSM,Mount St. Mary College Blue Knights,2pMa,To Basket,Connor Cyran,Post,Middle,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,65,1.0,2024-11-23
66,VC,MSM,Vassar Brewers,2pMa,To Basket,Devyn Benson,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,67,1.0,2024-11-23
67,VC,MSM,Mount St. Mary College Blue Knights,Foul,N/A,Connor Cyran,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,68,1.0,2024-11-23
70,VC,MSM,Vassar Brewers,3pMa,No Dribble Jumper,Shea Fitzgerald,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,71,4.0,2024-11-23
71,VC,MSM,Mount St. Mary College Blue Knights,2pmi,No Dribble Jumper,Justin Rivera,PNR,Left,Off,JP Egan,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,72,3.0,2024-11-23
72,VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,Shea Fitzgerald,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,73,4.0,2024-11-23
73,VC,MSM,Mount St. Mary College Blue Knights,2pmi,To Basket,Justin Rivera,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,74,1.0,2024-11-23
75,VC,MSM,Mount St. Mary College Blue Knights,3pmi,No Dribble Jumper,Connor Cyran,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,76,4.0,2024-11-23
76,VC,MSM,Mount St. Mary College Blue Knights,Foul,N/A,JP Egan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,77,1.0,2024-11-23
79,VC,MSM,Vassar Brewers,2pmi,To Basket,Nathan Denham,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,80,1.0,2024-11-23
81,VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,Alex Walters,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,82,4.0,2024-11-23
82,VC,MSM,Mount St. Mary College Blue Knights,2pmi,No Dribble Jumper,Josiah Jones,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,83,3.0,2024-11-23
83,VC,MSM,Vassar Brewers,3pMa,No Dribble Jumper,Avery Lee,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,84,4.0,2024-11-23
